uuid	thumbnail	original_url	iiif_endpoint_url	edition	sheet_id	sub_sheet_id	sub_sub_sheet_id	sheet_title	year	image_name	manual_sheet_id	manual_sub_sheet_id
ce50568d-2f85-40b8-84c1-40bc2164166d	https://dlc.services/iiif-img/7/32/ce50568d-2f85-40b8-84c1-40bc2164166d/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/39-Rhenen-1.jpg	https://dlc.services/iiif-img/7/32/ce50568d-2f85-40b8-84c1-40bc2164166d	1	39	1	-1	Rhenen	-1	39-Rhenen-1	39	1
bd1f57f2-bb29-43c2-b11a-529e63e5e4f7	https://dlc.services/iiif-img/7/32/bd1f57f2-bb29-43c2-b11a-529e63e5e4f7/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/39-Rhenen-2.jpg	https://dlc.services/iiif-img/7/32/bd1f57f2-bb29-43c2-b11a-529e63e5e4f7	1	39	2	-1	Rhenen	-1	39-Rhenen-2	39	2
c87d290b-7594-472b-a367-cf20b370a6cb	https://dlc.services/iiif-img/7/32/c87d290b-7594-472b-a367-cf20b370a6cb/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/39-Rhenen-3.jpg	https://dlc.services/iiif-img/7/32/c87d290b-7594-472b-a367-cf20b370a6cb	1	39	3	-1	Rhenen	-1	39-Rhenen-3	39	3
6baf404c-c9d7-4784-8c1f-7ac34302c5fb	https://dlc.services/iiif-img/7/32/6baf404c-c9d7-4784-8c1f-7ac34302c5fb/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/39-Rhenen-4.jpg	https://dlc.services/iiif-img/7/32/6baf404c-c9d7-4784-8c1f-7ac34302c5fb	1	39	4	-1	Rhenen	-1	39-Rhenen-4	39	4
5abb866b-58d7-4555-955c-911cb84991e1	https://dlc.services/iiif-img/7/32/5abb866b-58d7-4555-955c-911cb84991e1/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/40-Arnhem-1.jpg	https://dlc.services/iiif-img/7/32/5abb866b-58d7-4555-955c-911cb84991e1	1	40	1	-1	Arnhem	-1	40-Arnhem-1	40	1
5c477fdd-0c54-4b9c-ad59-a08dd3378ceb	https://dlc.services/iiif-img/7/32/5c477fdd-0c54-4b9c-ad59-a08dd3378ceb/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/40-Arnhem-2.jpg	https://dlc.services/iiif-img/7/32/5c477fdd-0c54-4b9c-ad59-a08dd3378ceb	1	40	2	-1	Arnhem	-1	40-Arnhem-2	40	2
1646a39c-f60f-401b-8260-1b21a5d1045f	https://dlc.services/iiif-img/7/32/1646a39c-f60f-401b-8260-1b21a5d1045f/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/40-Arnhem-3.jpg	https://dlc.services/iiif-img/7/32/1646a39c-f60f-401b-8260-1b21a5d1045f	1	40	3	-1	Arnhem	-1	40-Arnhem-3	40	3
d1ed492b-7674-403d-a612-d6dc5ffd7b28	https://dlc.services/iiif-img/7/32/d1ed492b-7674-403d-a612-d6dc5ffd7b28/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/40-Arnhem-4.jpg	https://dlc.services/iiif-img/7/32/d1ed492b-7674-403d-a612-d6dc5ffd7b28	1	40	4	-1	Arnhem	-1	40-Arnhem-4	40	4
fa50df76-7e75-46db-baaa-b8ebf4b048cb	https://dlc.services/iiif-img/7/32/fa50df76-7e75-46db-baaa-b8ebf4b048cb/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/41-Aalten-1.jpg	https://dlc.services/iiif-img/7/32/fa50df76-7e75-46db-baaa-b8ebf4b048cb	1	41	1	-1	Aalten	-1	41-Aalten-1	41	1
b5c34ef8-1470-41ac-8110-6ea7c537009c	https://dlc.services/iiif-img/7/32/b5c34ef8-1470-41ac-8110-6ea7c537009c/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/41-Aalten-2.jpg	https://dlc.services/iiif-img/7/32/b5c34ef8-1470-41ac-8110-6ea7c537009c	1	41	2	-1	Aalten	-1	41-Aalten-2	41	2
f4a7edfc-83f3-4222-8834-c62dcb115d92	https://dlc.services/iiif-img/7/32/f4a7edfc-83f3-4222-8834-c62dcb115d92/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/41-Aalten-3.jpg	https://dlc.services/iiif-img/7/32/f4a7edfc-83f3-4222-8834-c62dcb115d92	1	41	3	-1	Aalten	-1	41-Aalten-3	41	3
3b7bb9e4-0a14-4022-83e7-7bad768a108b	https://dlc.services/iiif-img/7/32/3b7bb9e4-0a14-4022-83e7-7bad768a108b/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/42-Zierikzee-1.jpg	https://dlc.services/iiif-img/7/32/3b7bb9e4-0a14-4022-83e7-7bad768a108b	1	42	1	-1	Zierikzee	-1	42-Zierikzee-1	42	2
ccc115f4-3697-448d-97ce-8c2df824bdc9	https://dlc.services/iiif-img/7/32/ccc115f4-3697-448d-97ce-8c2df824bdc9/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/42-Zierikzee-2.jpg	https://dlc.services/iiif-img/7/32/ccc115f4-3697-448d-97ce-8c2df824bdc9	1	42	2	-1	Zierikzee	-1	42-Zierikzee-2	42	4
05b67ed9-dd00-451d-9310-739d82112685	https://dlc.services/iiif-img/7/32/05b67ed9-dd00-451d-9310-739d82112685/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/43-Willemstad-1.jpg	https://dlc.services/iiif-img/7/32/05b67ed9-dd00-451d-9310-739d82112685	1	43	1	-1	Willemstad	-1	43-Willemstad-1	43	1
9244a7dd-2712-48e5-b721-0a62ed5a26c1	https://dlc.services/iiif-img/7/32/9244a7dd-2712-48e5-b721-0a62ed5a26c1/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/43-Willemstad-3.jpg	https://dlc.services/iiif-img/7/32/9244a7dd-2712-48e5-b721-0a62ed5a26c1	1	43	3	-1	Willemstad	-1	43-Willemstad-3	43	3
6c5753d3-8366-43a2-b284-558ace42ecf5	https://dlc.services/iiif-img/7/32/6c5753d3-8366-43a2-b284-558ace42ecf5/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/43-Willemstad-4.jpg	https://dlc.services/iiif-img/7/32/6c5753d3-8366-43a2-b284-558ace42ecf5	1	43	4	-1	Willemstad	-1	43-Willemstad-4	43	4
ea0396fe-65ae-4d66-bda8-af06ee77dc0e	https://dlc.services/iiif-img/7/32/ea0396fe-65ae-4d66-bda8-af06ee77dc0e/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/44-Geertruidenberg-1.jpg	https://dlc.services/iiif-img/7/32/ea0396fe-65ae-4d66-bda8-af06ee77dc0e	1	44	1	-1	Geertruidenberg	-1	44-Geertruidenberg-1	44	1
35cf6c64-4b92-47ae-b5ee-7e63532bf393	https://dlc.services/iiif-img/7/32/35cf6c64-4b92-47ae-b5ee-7e63532bf393/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/44-Geertruidenberg-2.jpg	https://dlc.services/iiif-img/7/32/35cf6c64-4b92-47ae-b5ee-7e63532bf393	1	44	2	-1	Geertruidenberg	-1	44-Geertruidenberg-2	44	2
be6acc38-d5d7-4a3b-a9a1-ff1ae099126d	https://dlc.services/iiif-img/7/32/be6acc38-d5d7-4a3b-a9a1-ff1ae099126d/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/44-Geertruidenberg-3.jpg	https://dlc.services/iiif-img/7/32/be6acc38-d5d7-4a3b-a9a1-ff1ae099126d	1	44	3	-1	Geertruidenberg	-1	44-Geertruidenberg-3	44	3
c3eb89c1-18ba-4d50-9d06-b3ab3a34b2d3	https://dlc.services/iiif-img/7/32/c3eb89c1-18ba-4d50-9d06-b3ab3a34b2d3/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/44-Geertruidenberg-4.jpg	https://dlc.services/iiif-img/7/32/c3eb89c1-18ba-4d50-9d06-b3ab3a34b2d3	1	44	4	-1	Geertruidenberg	-1	44-Geertruidenberg-4	44	4
3128925c-9c8c-4020-8c12-6e6fb7925765	https://dlc.services/iiif-img/7/32/3128925c-9c8c-4020-8c12-6e6fb7925765/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/45-s-Hertogenbosch-1.jpg	https://dlc.services/iiif-img/7/32/3128925c-9c8c-4020-8c12-6e6fb7925765	1	45	1	-1	s Hertogenbosch	-1	45-s-Hertogenbosch-1	45	1
f355c734-a3b7-4abd-850c-02c8802778d4	https://dlc.services/iiif-img/7/32/f355c734-a3b7-4abd-850c-02c8802778d4/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/45-s-Hertogenbosch-2.jpg	https://dlc.services/iiif-img/7/32/f355c734-a3b7-4abd-850c-02c8802778d4	1	45	2	-1	s Hertogenbosch	-1	45-s-Hertogenbosch-2	45	2
0a771036-5899-4c69-bbe1-cf7dd1dc6fe9	https://dlc.services/iiif-img/7/32/0a771036-5899-4c69-bbe1-cf7dd1dc6fe9/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/45-s-Hertogenbosch-3.jpg	https://dlc.services/iiif-img/7/32/0a771036-5899-4c69-bbe1-cf7dd1dc6fe9	1	45	3	-1	s Hertogenbosch	-1	45-s-Hertogenbosch-3	45	3
2cf1d9d1-42bb-4705-8066-89e359b990cc	https://dlc.services/iiif-img/7/32/2cf1d9d1-42bb-4705-8066-89e359b990cc/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/45-s-Hertogenbosch-4.jpg	https://dlc.services/iiif-img/7/32/2cf1d9d1-42bb-4705-8066-89e359b990cc	1	45	4	-1	s Hertogenbosch	-1	45-s-Hertogenbosch-4	45	4
3e26524e-8d05-4954-9118-e5dc7e18e144	https://dlc.services/iiif-img/7/32/3e26524e-8d05-4954-9118-e5dc7e18e144/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/46-Vierlingsbeek-1.jpg	https://dlc.services/iiif-img/7/32/3e26524e-8d05-4954-9118-e5dc7e18e144	1	46	1	-1	Vierlingsbeek	-1	46-Vierlingsbeek-1	46	1
67bb6598-b7e9-4eb3-8cd5-2587fb085d30	https://dlc.services/iiif-img/7/32/67bb6598-b7e9-4eb3-8cd5-2587fb085d30/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/46-Vierlingsbeek-2.jpg	https://dlc.services/iiif-img/7/32/67bb6598-b7e9-4eb3-8cd5-2587fb085d30	1	46	2	-1	Vierlingsbeek	-1	46-Vierlingsbeek-2	46	2
62b27fe1-a5e2-4508-be12-2208683d3c0b	https://dlc.services/iiif-img/7/32/62b27fe1-a5e2-4508-be12-2208683d3c0b/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/46-Vierlingsbeek-3.jpg	https://dlc.services/iiif-img/7/32/62b27fe1-a5e2-4508-be12-2208683d3c0b	1	46	3	-1	Vierlingsbeek	-1	46-Vierlingsbeek-3	46	3
ba1f1d83-e01c-4726-9bdc-3fcdd7ca6e4b	https://dlc.services/iiif-img/7/32/ba1f1d83-e01c-4726-9bdc-3fcdd7ca6e4b/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/47-53-Sluis.jpg	https://dlc.services/iiif-img/7/32/ba1f1d83-e01c-4726-9bdc-3fcdd7ca6e4b	1	47	-1	-1	Sluis	-1	47-53-Sluis	53	2
9976e341-14b7-492c-957e-b72251c441e3	https://dlc.services/iiif-img/7/32/9976e341-14b7-492c-957e-b72251c441e3/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/48-Middelburg-1.jpg	https://dlc.services/iiif-img/7/32/9976e341-14b7-492c-957e-b72251c441e3	1	48	1	-1	Middelburg	-1	48-Middelburg-1	48	1
f735e5b4-c3c1-41db-b38c-9020b2b7c6d7	https://dlc.services/iiif-img/7/32/f735e5b4-c3c1-41db-b38c-9020b2b7c6d7/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/48-Middelburg-2.jpg	https://dlc.services/iiif-img/7/32/f735e5b4-c3c1-41db-b38c-9020b2b7c6d7	1	48	2	-1	Middelburg	-1	48-Middelburg-2	48	2
4c9a50c0-80dc-4341-b4cd-4bbd14ff6e4f	https://dlc.services/iiif-img/7/32/4c9a50c0-80dc-4341-b4cd-4bbd14ff6e4f/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/48-Middelburg-3.jpg	https://dlc.services/iiif-img/7/32/4c9a50c0-80dc-4341-b4cd-4bbd14ff6e4f	1	48	3	-1	Middelburg	-1	48-Middelburg-3	48	3
105b009a-e750-42e7-9fbd-7d68b2391a6a	https://dlc.services/iiif-img/7/32/105b009a-e750-42e7-9fbd-7d68b2391a6a/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/48-Middelburg-4.jpg	https://dlc.services/iiif-img/7/32/105b009a-e750-42e7-9fbd-7d68b2391a6a	1	48	4	-1	Middelburg	-1	48-Middelburg-4	48	4
3d8ff560-f142-4ede-8517-a00b6b4a2e75	https://dlc.services/iiif-img/7/32/3d8ff560-f142-4ede-8517-a00b6b4a2e75/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/49-Bergen-op-Zoom-1.jpg	https://dlc.services/iiif-img/7/32/3d8ff560-f142-4ede-8517-a00b6b4a2e75	1	49	1	-1	Bergen op Zoom	-1	49-Bergen-op-Zoom-1	49	1
43f78887-b757-4fd7-a603-03f32b32a0a5	https://dlc.services/iiif-img/7/32/43f78887-b757-4fd7-a603-03f32b32a0a5/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/49-Bergen-op-Zoom-2.jpg	https://dlc.services/iiif-img/7/32/43f78887-b757-4fd7-a603-03f32b32a0a5	1	49	2	-1	Bergen op Zoom	-1	49-Bergen-op-Zoom-2	49	2
ea6e6340-80c6-4ae1-b8b9-c45492fcc25e	https://dlc.services/iiif-img/7/32/ea6e6340-80c6-4ae1-b8b9-c45492fcc25e/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/49-Bergen-op-Zoom-3.jpg	https://dlc.services/iiif-img/7/32/ea6e6340-80c6-4ae1-b8b9-c45492fcc25e	1	49	3	-1	Bergen op Zoom	-1	49-Bergen-op-Zoom-3	49	3
35274bfc-780a-432b-8119-e0655f91e1e3	https://dlc.services/iiif-img/7/32/35274bfc-780a-432b-8119-e0655f91e1e3/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/49-Bergen-op-Zoom-4.jpg	https://dlc.services/iiif-img/7/32/35274bfc-780a-432b-8119-e0655f91e1e3	1	49	4	-1	Bergen op Zoom	-1	49-Bergen-op-Zoom-4	49	4
9488197b-43e8-425c-b30d-2985c1b109e5	https://dlc.services/iiif-img/7/32/9488197b-43e8-425c-b30d-2985c1b109e5/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/50-Breda-1.jpg	https://dlc.services/iiif-img/7/32/9488197b-43e8-425c-b30d-2985c1b109e5	1	50	1	-1	Breda	-1	50-Breda-1	50	1
503b4830-5b3a-4737-b7a6-cc50aed28661	https://dlc.services/iiif-img/7/32/503b4830-5b3a-4737-b7a6-cc50aed28661/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/50-Breda-2.jpg	https://dlc.services/iiif-img/7/32/503b4830-5b3a-4737-b7a6-cc50aed28661	1	50	2	-1	Breda	-1	50-Breda-2	50	2
75bb7c6a-eecb-4db5-accd-40e7403de21d	https://dlc.services/iiif-img/7/32/75bb7c6a-eecb-4db5-accd-40e7403de21d/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/50-Breda-3.jpg	https://dlc.services/iiif-img/7/32/75bb7c6a-eecb-4db5-accd-40e7403de21d	1	50	3	-1	Breda	-1	50-Breda-3	50	3
8ef423b6-1a41-49b8-9e42-f3b11180ed55	https://dlc.services/iiif-img/7/32/8ef423b6-1a41-49b8-9e42-f3b11180ed55/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/50-Breda-4.jpg	https://dlc.services/iiif-img/7/32/8ef423b6-1a41-49b8-9e42-f3b11180ed55	1	50	4	-1	Breda	-1	50-Breda-4	50	4
8af2e8e0-2858-4468-b029-7809c41001ad	https://dlc.services/iiif-img/7/32/8af2e8e0-2858-4468-b029-7809c41001ad/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/51-Eindhoven-1.jpg	https://dlc.services/iiif-img/7/32/8af2e8e0-2858-4468-b029-7809c41001ad	1	51	1	-1	Eindhoven	-1	51-Eindhoven-1	51	1
93212db0-92eb-4817-98eb-fd0d2c827663	https://dlc.services/iiif-img/7/32/93212db0-92eb-4817-98eb-fd0d2c827663/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/51-Eindhoven-2.jpg	https://dlc.services/iiif-img/7/32/93212db0-92eb-4817-98eb-fd0d2c827663	1	51	2	-1	Eindhoven	-1	51-Eindhoven-2	51	2
a8d6e896-219f-4ab5-8277-85af96d1104f	https://dlc.services/iiif-img/7/32/a8d6e896-219f-4ab5-8277-85af96d1104f/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/51-Eindhoven-3.jpg	https://dlc.services/iiif-img/7/32/a8d6e896-219f-4ab5-8277-85af96d1104f	1	51	3	-1	Eindhoven	-1	51-Eindhoven-3	51	3
37c9afae-d877-4956-a89c-466cfbcdee4f	https://dlc.services/iiif-img/7/32/37c9afae-d877-4956-a89c-466cfbcdee4f/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/51-Eindhoven-4.jpg	https://dlc.services/iiif-img/7/32/37c9afae-d877-4956-a89c-466cfbcdee4f	1	51	4	-1	Eindhoven	-1	51-Eindhoven-4	51	4
875e9718-2ce0-4b09-80f0-84cb33f0bf83	https://dlc.services/iiif-img/7/32/875e9718-2ce0-4b09-80f0-84cb33f0bf83/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/52-Venlo-1.jpg	https://dlc.services/iiif-img/7/32/875e9718-2ce0-4b09-80f0-84cb33f0bf83	1	52	1	-1	Venlo	-1	52-Venlo-1	52	1
acd7b910-85da-4da2-898f-211e624b691a	https://dlc.services/iiif-img/7/32/acd7b910-85da-4da2-898f-211e624b691a/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/52-Venlo-2.jpg	https://dlc.services/iiif-img/7/32/acd7b910-85da-4da2-898f-211e624b691a	1	52	2	-1	Venlo	-1	52-Venlo-2	52	2
45675bcc-f572-4f6e-823f-22e2b37d064f	https://dlc.services/iiif-img/7/32/45675bcc-f572-4f6e-823f-22e2b37d064f/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/52-Venlo-3.jpg	https://dlc.services/iiif-img/7/32/45675bcc-f572-4f6e-823f-22e2b37d064f	1	52	3	-1	Venlo	-1	52-Venlo-3	52	3
508a07fd-99d1-49f1-bbba-155905b3d6d4	https://dlc.services/iiif-img/7/32/508a07fd-99d1-49f1-bbba-155905b3d6d4/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/52-Venlo-4.jpg	https://dlc.services/iiif-img/7/32/508a07fd-99d1-49f1-bbba-155905b3d6d4	1	52	4	-1	Venlo	-1	52-Venlo-4	52	4
037cc9e9-f2aa-4806-9b15-62a4462ae7e5	https://dlc.services/iiif-img/7/32/037cc9e9-f2aa-4806-9b15-62a4462ae7e5/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/54-Neuzen-1.jpg	https://dlc.services/iiif-img/7/32/037cc9e9-f2aa-4806-9b15-62a4462ae7e5	1	54	1	-1	Neuzen	-1	54-Neuzen-1	54	1
d378b439-e05f-4264-9044-1011126ae9ef	https://dlc.services/iiif-img/7/32/d378b439-e05f-4264-9044-1011126ae9ef/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/54-Neuzen-2.jpg	https://dlc.services/iiif-img/7/32/d378b439-e05f-4264-9044-1011126ae9ef	1	54	2	-1	Neuzen	-1	54-Neuzen-2	54	2
2c44872c-28e2-4506-a3da-eaf62c7926ab	https://dlc.services/iiif-img/7/32/2c44872c-28e2-4506-a3da-eaf62c7926ab/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/54-Neuzen-3.jpg	https://dlc.services/iiif-img/7/32/2c44872c-28e2-4506-a3da-eaf62c7926ab	1	54	3	-1	Neuzen	-1	54-Neuzen-3	54	4
8e13fcff-a5d2-44c8-8b1e-124531273338	https://dlc.services/iiif-img/7/32/8e13fcff-a5d2-44c8-8b1e-124531273338/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/55-Hulst.jpg	https://dlc.services/iiif-img/7/32/8e13fcff-a5d2-44c8-8b1e-124531273338	1	55	-1	-1	Hulst	-1	55-Hulst	55	1
cefd7c34-fe4a-4003-b745-4c8616481dfd	https://dlc.services/iiif-img/7/32/cefd7c34-fe4a-4003-b745-4c8616481dfd/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/57-Valkenswaard-1.jpg	https://dlc.services/iiif-img/7/32/cefd7c34-fe4a-4003-b745-4c8616481dfd	1	57	1	-1	Valkenswaard	-1	57-Valkenswaard-1	57	1
f6885291-6a76-4af2-ac01-c70bcbd834e9	https://dlc.services/iiif-img/7/32/f6885291-6a76-4af2-ac01-c70bcbd834e9/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/57-Valkenswaard-2.jpg	https://dlc.services/iiif-img/7/32/f6885291-6a76-4af2-ac01-c70bcbd834e9	1	57	2	-1	Valkenswaard	-1	57-Valkenswaard-2	57	2
bb8310d8-3b1b-462f-b143-ca0bc7e3c23a	https://dlc.services/iiif-img/7/32/bb8310d8-3b1b-462f-b143-ca0bc7e3c23a/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/57-Valkenswaard-3.jpg	https://dlc.services/iiif-img/7/32/bb8310d8-3b1b-462f-b143-ca0bc7e3c23a	1	57	3	-1	Valkenswaard	-1	57-Valkenswaard-3	57	4
cbf9bf3d-8870-4f12-9a8d-1ab8120ae196	https://dlc.services/iiif-img/7/32/cbf9bf3d-8870-4f12-9a8d-1ab8120ae196/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/58-Roermond-1.jpg	https://dlc.services/iiif-img/7/32/cbf9bf3d-8870-4f12-9a8d-1ab8120ae196	1	58	1	-1	Roermond	-1	58-Roermond-1	58	1
f296388b-5ac0-4180-84b4-6ac789bae34a	https://dlc.services/iiif-img/7/32/f296388b-5ac0-4180-84b4-6ac789bae34a/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/58-Roermond-2.jpg	https://dlc.services/iiif-img/7/32/f296388b-5ac0-4180-84b4-6ac789bae34a	1	58	2	-1	Roermond	-1	58-Roermond-2	58	2
74fc7c04-f878-4e5c-aca0-31f7566d53dd	https://dlc.services/iiif-img/7/32/74fc7c04-f878-4e5c-aca0-31f7566d53dd/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/58-Roermond-3.jpg	https://dlc.services/iiif-img/7/32/74fc7c04-f878-4e5c-aca0-31f7566d53dd	1	58	3	-1	Roermond	-1	58-Roermond-3	58	3
